Date,SKU,Group,Units Pkg,Avg Price Pkg,Sales Pkg,Turnover per month,Avg Price Pkg binned,Sales Pkg binned,Low avg price,Medium avg price,High avg price
2018-10-01,SKU_71,B,8,7,94,658,Low,Low,1,0,0
2018-10-01,SKU_72,B,6,6,225,1350,Low,Low,1,0,0
2018-10-01,SKU_73,B,7,7,162,1134,Low,Low,1,0,0
2018-10-01,SKU_74,B,5,6,182,1092,Low,Low,1,0,0
2018-10-01,SKU_75,B,6,7,104,728,Low,Low,1,0,0
2018-10-01,SKU_91,A,13,6,23,138,Low,Low,1,0,0
2018-10-01,SKU_17,F,7,15,3,45,Medium,Low,0,1,0
2018-10-01,SKU_80,F,6,13,129,1677,Medium,Low,0,1,0
2018-10-01,SKU_76,F,6,13,357,4641,Medium,Low,0,1,0
2018-10-01,SKU_19,F,7,14,23,322,Medium,Low,0,1,0
2018-10-01,SKU_62,F,6,12,3,36,Medium,Low,0,1,0
2018-10-01,SKU_20,F,7,13,8,104,Medium,Low,0,1,0
2018-10-01,SKU_21,F,6,12,96,1152,Medium,Low,0,1,0
2018-10-01,SKU_22,F,7,13,4,52,Medium,Low,0,1,0
2018-10-01,SKU_83,F,6,13,135,1755,Medium,Low,0,1,0
2018-10-01,SKU_77,F,6,13,299,3887,Medium,Low,0,1,0
2018-10-01,SKU_26,H,5,8,94,752,Low,Low,1,0,0
2018-10-01,SKU_27,I,5,5,358,1790,Low,Low,1,0,0
2018-10-01,SKU_28,I,15,3,26,78,Low,Low,1,0,0
2018-10-01,SKU_29,I,5,8,58,464,Low,Low,1,0,0
2018-10-01,SKU_30,I,5,4,211,844,Low,Low,1,0,0
2018-10-01,SKU_31,I,10,3,30,90,Low,Low,1,0,0
2018-10-01,SKU_32,I,4,6,228,1368,Low,Low,1,0,0
2018-10-01,SKU_33,G,8,15,7,105,Medium,Low,0,1,0
2018-10-01,SKU_34,G,4,7,114,798,Low,Low,1,0,0
2018-10-01,SKU_92,G,4,7,83,581,Low,Low,1,0,0
2018-10-01,SKU_36,J,4,11,142,1562,Medium,Low,0,1,0
2018-10-01,SKU_37,J,4,10,287,2870,Low,Low,1,0,0
2018-10-01,SKU_93,J,4,10,50,500,Low,Low,1,0,0
2018-10-01,SKU_84,J,5,11,226,2486,Medium,Low,0,1,0
2018-10-01,SKU_85,J,5,11,249,2739,Medium,Low,0,1,0
2018-10-01,SKU_39,J,4,11,182,2002,Medium,Low,0,1,0
2018-10-01,SKU_94,J,4,9,4,36,Low,Low,1,0,0
2018-10-01,SKU_86,J,4,10,475,4750,Low,Low,1,0,0
2018-10-01,SKU_87,J,6,11,315,3465,Medium,Low,0,1,0
2018-10-01,SKU_78,J,6,11,532,5852,Medium,Low,0,1,0
2018-10-01,SKU_66,K,6,8,66,528,Low,Low,1,0,0
2018-10-01,SKU_67,K,6,8,84,672,Low,Low,1,0,0
2018-10-01,SKU_88,K,5,10,708,7080,Low,Low,1,0,0
2018-10-01,SKU_89,K,5,10,575,5750,Low,Low,1,0,0
2018-10-01,SKU_95,K,2,4,3,12,Low,Low,1,0,0
2018-10-01,SKU_48,L,40,9,163,1467,Low,Low,1,0,0
2018-10-01,SKU_68,M,40,8,20,160,Low,Low,1,0,0
2018-10-01,SKU_65,M,80,11,72,792,Medium,Low,0,1,0
2018-10-01,SKU_51,N,100,6,1215,7290,Low,Medium,1,0,0
2018-10-01,SKU_52,N,100,5,627,3135,Low,Low,1,0,0
2018-10-01,SKU_55,N,50,3,53,159,Low,Low,1,0,0
2018-11-01,SKU_01,A,13,5,854,4270,Low,Low,1,0,0
2018-11-01,SKU_02,B,7,7,2,14,Low,Low,1,0,0
2018-11-01,SKU_03,B,7,6,223,1338,Low,Low,1,0,0
2018-11-01,SKU_05,C,6,8,27,216,Low,Low,1,0,0
2018-11-01,SKU_53,C,6,8,77,616,Low,Low,1,0,0
2018-11-01,SKU_54,C,5,8,55,440,Low,Low,1,0,0
2018-11-01,SKU_07,D,6,9,2512,22608,Low,High,1,0,0
2018-11-01,SKU_59,D,6,7,398,2786,Low,Low,1,0,0
2018-11-01,SKU_08,D,7,8,1657,13256,Low,Medium,1,0,0
2018-11-01,SKU_60,D,8,7,286,2002,Low,Low,1,0,0
2018-11-01,SKU_09,D,7,7,208,1456,Low,Low,1,0,0
2018-11-01,SKU_10,D,6,7,670,4690,Low,Low,1,0,0
2018-11-01,SKU_11,D,7,7,138,966,Low,Low,1,0,0
2018-11-01,SKU_12,D,5,9,826,7434,Low,Low,1,0,0
2018-11-01,SKU_13,D,8,8,377,3016,Low,Low,1,0,0
2018-11-01,SKU_14,D,5,7,1044,7308,Low,Low,1,0,0
2018-11-01,SKU_15,D,5,7,159,1113,Low,Low,1,0,0
2018-11-01,SKU_16,D,4,7,447,3129,Low,Low,1,0,0
2018-11-01,SKU_70,B,6,6,83,498,Low,Low,1,0,0
2018-11-01,SKU_71,B,8,7,89,623,Low,Low,1,0,0
2018-11-01,SKU_72,B,6,6,142,852,Low,Low,1,0,0
2018-11-01,SKU_73,B,7,7,73,511,Low,Low,1,0,0
2018-11-01,SKU_74,B,5,6,91,546,Low,Low,1,0,0
2018-11-01,SKU_75,B,6,7,96,672,Low,Low,1,0,0
2018-11-01,SKU_91,A,13,6,60,360,Low,Low,1,0,0
2018-11-01,SKU_17,F,7,15,4,60,Medium,Low,0,1,0
2018-11-01,SKU_80,F,6,13,55,715,Medium,Low,0,1,0
2018-11-01,SKU_76,F,6,13,126,1638,Medium,Low,0,1,0
2018-11-01,SKU_19,F,7,14,20,280,Medium,Low,0,1,0
2018-11-01,SKU_20,F,7,13,6,78,Medium,Low,0,1,0
2018-11-01,SKU_21,F,6,12,81,972,Medium,Low,0,1,0
2018-11-01,SKU_22,F,7,13,3,39,Medium,Low,0,1,0
2018-11-01,SKU_83,F,6,13,223,2899,Medium,Low,0,1,0
2018-11-01,SKU_77,F,6,13,444,5772,Medium,Low,0,1,0
2018-11-01,SKU_26,H,5,8,138,1104,Low,Low,1,0,0
2018-11-01,SKU_27,I,5,5,345,1725,Low,Low,1,0,0
2018-11-01,SKU_28,I,15,3,14,42,Low,Low,1,0,0
2018-11-01,SKU_29,I,5,8,58,464,Low,Low,1,0,0
2018-11-01,SKU_30,I,5,4,241,964,Low,Low,1,0,0
2018-11-01,SKU_31,I,10,3,12,36,Low,Low,1,0,0
2018-11-01,SKU_32,I,4,6,232,1392,Low,Low,1,0,0
2018-11-01,SKU_33,G,8,15,5,75,Medium,Low,0,1,0
2018-11-01,SKU_34,G,4,7,87,609,Low,Low,1,0,0
2018-11-01,SKU_96,G,4,6,13,78,Low,Low,1,0,0
2018-11-01,SKU_92,G,4,7,133,931,Low,Low,1,0,0
2018-11-01,SKU_36,J,4,11,101,1111,Medium,Low,0,1,0
2018-11-01,SKU_97,J,4,10,0,0,Low,Low,1,0,0
2018-11-01,SKU_98,J,4,8,5,40,Low,Low,1,0,0
2018-11-01,SKU_93,J,4,10,336,3360,Low,Low,1,0,0
2018-11-01,SKU_84,J,5,11,167,1837,Medium,Low,0,1,0
2018-11-01,SKU_85,J,5,11,353,3883,Medium,Low,0,1,0
2018-11-01,SKU_39,J,4,11,147,1617,Medium,Low,0,1,0
2018-11-01,SKU_86,J,4,10,700,7000,Low,Low,1,0,0
2018-11-01,SKU_45,J,4,9,1,9,Low,Low,1,0,0
2018-11-01,SKU_87,J,6,11,280,3080,Medium,Low,0,1,0
2018-11-01,SKU_78,J,6,11,423,4653,Medium,Low,0,1,0
2018-11-01,SKU_99,J,5,9,0,0,Low,Low,1,0,0
2018-11-01,SKU_66,K,6,8,64,512,Low,Low,1,0,0
2018-11-01,SKU_67,K,6,8,68,544,Low,Low,1,0,0
2018-11-01,SKU_100,K,6,8,22,176,Low,Low,1,0,0
2018-11-01,SKU_88,K,5,10,664,6640,Low,Low,1,0,0
2018-11-01,SKU_89,K,5,10,535,5350,Low,Low,1,0,0
2018-11-01,SKU_101,K,5,7,40,280,Low,Low,1,0,0
2018-11-01,SKU_102,K,5,7,49,343,Low,Low,1,0,0
2018-11-01,SKU_48,L,40,9,59,531,Low,Low,1,0,0
2018-11-01,SKU_68,M,40,8,14,112,Low,Low,1,0,0
2018-11-01,SKU_65,M,80,11,49,539,Medium,Low,0,1,0
2018-11-01,SKU_51,N,100,6,396,2376,Low,Low,1,0,0
2018-11-01,SKU_52,N,100,5,479,2395,Low,Low,1,0,0
2018-11-01,SKU_55,N,50,3,36,108,Low,Low,1,0,0
2018-12-01,SKU_01,A,13,5,11,55,Low,Low,1,0,0
2018-12-01,SKU_02,B,7,7,1,7,Low,Low,1,0,0
2018-12-01,SKU_03,B,7,6,170,1020,Low,Low,1,0,0
2018-12-01,SKU_05,C,6,8,12,96,Low,Low,1,0,0
2018-12-01,SKU_53,C,6,8,65,520,Low,Low,1,0,0
2018-12-01,SKU_54,C,5,8,38,304,Low,Low,1,0,0
2018-12-01,SKU_07,D,6,9,1760,15840,Low,Medium,1,0,0
2018-12-01,SKU_59,D,6,7,362,2534,Low,Low,1,0,0
2018-12-01,SKU_08,D,7,8,1473,11784,Low,Medium,1,0,0
2018-12-01,SKU_60,D,8,7,236,1652,Low,Low,1,0,0
2018-12-01,SKU_09,D,7,7,179,1253,Low,Low,1,0,0
2018-12-01,SKU_10,D,6,7,530,3710,Low,Low,1,0,0
2018-12-01,SKU_11,D,7,7,91,637,Low,Low,1,0,0
2018-12-01,SKU_12,D,5,9,1056,9504,Low,Low,1,0,0
2018-12-01,SKU_13,D,8,8,208,1664,Low,Low,1,0,0
2018-12-01,SKU_14,D,5,7,893,6251,Low,Low,1,0,0
2018-12-01,SKU_15,D,5,7,95,665,Low,Low,1,0,0
2018-12-01,SKU_16,D,4,7,504,3528,Low,Low,1,0,0
2018-12-01,SKU_70,B,6,6,70,420,Low,Low,1,0,0
2018-12-01,SKU_71,B,8,7,56,392,Low,Low,1,0,0
2018-12-01,SKU_72,B,6,6,82,492,Low,Low,1,0,0
2018-12-01,SKU_73,B,7,7,202,1414,Low,Low,1,0,0
2018-12-01,SKU_74,B,5,6,48,288,Low,Low,1,0,0
2018-12-01,SKU_75,B,6,7,145,1015,Low,Low,1,0,0
2018-12-01,SKU_103,A,13,6,651,3906,Low,Low,1,0,0
2018-12-01,SKU_91,A,13,6,13,78,Low,Low,1,0,0
2018-12-01,SKU_17,F,7,15,2,30,Medium,Low,0,1,0
2018-12-01,SKU_80,F,6,13,67,871,Medium,Low,0,1,0
2018-12-01,SKU_76,F,6,13,99,1287,Medium,Low,0,1,0
2018-12-01,SKU_19,F,7,14,22,308,Medium,Low,0,1,0
2018-12-01,SKU_20,F,7,13,1,13,Medium,Low,0,1,0
2018-12-01,SKU_21,F,6,12,61,732,Medium,Low,0,1,0
2018-12-01,SKU_83,F,6,13,150,1950,Medium,Low,0,1,0
2018-12-01,SKU_77,F,6,13,278,3614,Medium,Low,0,1,0
2018-12-01,SKU_26,H,5,8,91,728,Low,Low,1,0,0
2018-12-01,SKU_27,I,5,5,213,1065,Low,Low,1,0,0
2018-12-01,SKU_28,I,15,3,11,33,Low,Low,1,0,0
2018-12-01,SKU_29,I,5,8,44,352,Low,Low,1,0,0
2018-12-01,SKU_30,I,5,4,110,440,Low,Low,1,0,0
2018-12-01,SKU_31,I,10,3,13,39,Low,Low,1,0,0
2018-12-01,SKU_32,I,4,6,171,1026,Low,Low,1,0,0
2018-12-01,SKU_33,G,8,15,11,165,Medium,Low,0,1,0
2018-12-01,SKU_96,G,4,6,156,936,Low,Low,1,0,0
2018-12-01,SKU_92,G,4,7,210,1470,Low,Low,1,0,0
2018-12-01,SKU_36,J,4,11,63,693,Medium,Low,0,1,0
2018-12-01,SKU_97,J,4,10,1,10,Low,Low,1,0,0
2018-12-01,SKU_93,J,4,10,335,3350,Low,Low,1,0,0
2018-12-01,SKU_84,J,5,11,117,1287,Medium,Low,0,1,0
2018-12-01,SKU_85,J,5,11,153,1683,Medium,Low,0,1,0
2018-12-01,SKU_39,J,4,11,78,858,Medium,Low,0,1,0
2018-12-01,SKU_104,J,4,10,2,20,Low,Low,1,0,0
2018-12-01,SKU_86,J,4,10,456,4560,Low,Low,1,0,0
2018-12-01,SKU_87,J,6,11,392,4312,Medium,Low,0,1,0
2018-12-01,SKU_78,J,6,11,679,7469,Medium,Low,0,1,0
2018-12-01,SKU_66,K,6,8,73,584,Low,Low,1,0,0
2018-12-01,SKU_100,K,6,8,83,664,Low,Low,1,0,0
2018-12-01,SKU_88,K,5,10,485,4850,Low,Low,1,0,0
2018-12-01,SKU_89,K,5,10,420,4200,Low,Low,1,0,0
2018-12-01,SKU_48,L,40,9,113,1017,Low,Low,1,0,0
2018-12-01,SKU_68,M,40,8,12,96,Low,Low,1,0,0
2018-12-01,SKU_65,M,80,11,44,484,Medium,Low,0,1,0
2018-12-01,SKU_51,N,100,6,293,1758,Low,Low,1,0,0
2018-12-01,SKU_52,N,100,5,508,2540,Low,Low,1,0,0
2018-12-01,SKU_55,N,50,3,91,273,Low,Low,1,0,0
2019-01-01,SKU_03,B,7,6,6,36,Low,Low,1,0,0
2019-01-01,SKU_05,C,6,8,8,64,Low,Low,1,0,0
2019-01-01,SKU_53,C,6,8,28,224,Low,Low,1,0,0
2019-01-01,SKU_54,C,5,8,34,272,Low,Low,1,0,0
2019-01-01,SKU_07,D,6,9,2703,24327,Low,High,1,0,0
2019-01-01,SKU_59,D,6,7,149,1043,Low,Low,1,0,0
2019-01-01,SKU_08,D,7,8,1510,12080,Low,Medium,1,0,0
2019-01-01,SKU_60,D,8,7,144,1008,Low,Low,1,0,0
2019-01-01,SKU_09,D,7,7,256,1792,Low,Low,1,0,0
2019-01-01,SKU_10,D,6,7,709,4963,Low,Low,1,0,0
2019-01-01,SKU_11,D,7,7,172,1204,Low,Low,1,0,0
2019-01-01,SKU_12,D,5,9,974,8766,Low,Low,1,0,0
2019-01-01,SKU_105,D,9,8,3,24,Low,Low,1,0,0
2019-01-01,SKU_106,D,7,9,9,81,Low,Low,1,0,0
2019-01-01,SKU_13,D,8,8,313,2504,Low,Low,1,0,0
2019-01-01,SKU_14,D,5,7,772,5404,Low,Low,1,0,0
2019-01-01,SKU_15,D,5,7,174,1218,Low,Low,1,0,0
2019-01-01,SKU_16,D,4,7,275,1925,Low,Low,1,0,0
2019-01-01,SKU_70,B,6,6,72,432,Low,Low,1,0,0
2019-01-01,SKU_71,B,8,7,94,658,Low,Low,1,0,0
2019-01-01,SKU_72,B,6,6,132,792,Low,Low,1,0,0
2019-01-01,SKU_73,B,7,7,90,630,Low,Low,1,0,0
2019-01-01,SKU_74,B,5,6,98,588,Low,Low,1,0,0
2019-01-01,SKU_75,B,6,7,61,427,Low,Low,1,0,0
2019-01-01,SKU_103,A,13,6,764,4584,Low,Low,1,0,0
2019-01-01,SKU_91,A,13,6,38,228,Low,Low,1,0,0
2019-01-01,SKU_17,F,7,15,5,75,Medium,Low,0,1,0
2019-01-01,SKU_80,F,6,13,174,2262,Medium,Low,0,1,0
2019-01-01,SKU_76,F,6,13,398,5174,Medium,Low,0,1,0
2019-01-01,SKU_19,F,7,14,20,280,Medium,Low,0,1,0
2019-01-01,SKU_20,F,7,13,4,52,Medium,Low,0,1,0
2019-01-01,SKU_107,F,6,12,145,1740,Medium,Low,0,1,0
2019-01-01,SKU_83,F,6,13,153,1989,Medium,Low,0,1,0
2019-01-01,SKU_77,F,6,13,393,5109,Medium,Low,0,1,0
2019-01-01,SKU_69,G,8,11,7,77,Medium,Low,0,1,0
2019-01-01,SKU_26,H,5,8,106,848,Low,Low,1,0,0
2019-01-01,SKU_27,I,5,5,332,1660,Low,Low,1,0,0
2019-01-01,SKU_28,I,15,3,20,60,Low,Low,1,0,0
2019-01-01,SKU_29,I,5,8,66,528,Low,Low,1,0,0
2019-01-01,SKU_30,I,5,4,337,1348,Low,Low,1,0,0
2019-01-01,SKU_31,I,10,3,28,84,Low,Low,1,0,0
2019-01-01,SKU_32,I,4,6,247,1482,Low,Low,1,0,0
2019-01-01,SKU_33,G,8,15,5,75,Medium,Low,0,1,0
2019-01-01,SKU_96,G,4,6,168,1008,Low,Low,1,0,0
2019-01-01,SKU_92,G,4,7,215,1505,Low,Low,1,0,0
2019-01-01,SKU_97,J,4,10,95,950,Low,Low,1,0,0
2019-01-01,SKU_93,J,4,10,326,3260,Low,Low,1,0,0
2019-01-01,SKU_84,J,5,11,160,1760,Medium,Low,0,1,0
2019-01-01,SKU_85,J,5,11,195,2145,Medium,Low,0,1,0
2019-01-01,SKU_104,J,4,10,163,1630,Low,Low,1,0,0
2019-01-01,SKU_86,J,4,10,638,6380,Low,Low,1,0,0
2019-01-01,SKU_87,J,6,11,339,3729,Medium,Low,0,1,0
2019-01-01,SKU_78,J,6,11,544,5984,Medium,Low,0,1,0
2019-01-01,SKU_108,K,6,7,73,511,Low,Low,1,0,0
2019-01-01,SKU_100,K,6,8,120,960,Low,Low,1,0,0
2019-01-01,SKU_88,K,5,10,747,7470,Low,Low,1,0,0
2019-01-01,SKU_89,K,5,10,570,5700,Low,Low,1,0,0
2019-01-01,SKU_101,K,5,7,30,210,Low,Low,1,0,0
2019-01-01,SKU_102,K,5,7,47,329,Low,Low,1,0,0
2019-01-01,SKU_48,L,40,9,73,657,Low,Low,1,0,0
2019-01-01,SKU_68,M,40,8,11,88,Low,Low,1,0,0
2019-01-01,SKU_65,M,80,11,44,484,Medium,Low,0,1,0
2019-01-01,SKU_51,N,100,6,502,3012,Low,Low,1,0,0
2019-01-01,SKU_52,N,100,5,495,2475,Low,Low,1,0,0
2019-01-01,SKU_55,N,50,3,96,288,Low,Low,1,0,0
2019-02-01,SKU_79,A,6,3,2,6,Low,Low,1,0,0
2019-02-01,SKU_03,B,7,6,14,84,Low,Low,1,0,0
2019-02-01,SKU_05,C,6,8,1,8,Low,Low,1,0,0
2019-02-01,SKU_53,C,6,8,46,368,Low,Low,1,0,0
2019-02-01,SKU_07,D,6,9,1691,15219,Low,Medium,1,0,0
2019-02-01,SKU_59,D,6,7,264,1848,Low,Low,1,0,0
2019-02-01,SKU_08,D,7,8,1108,8864,Low,Low,1,0,0
2019-02-01,SKU_60,D,8,7,172,1204,Low,Low,1,0,0
2019-02-01,SKU_09,D,7,7,194,1358,Low,Low,1,0,0
2019-02-01,SKU_10,D,6,7,608,4256,Low,Low,1,0,0
2019-02-01,SKU_11,D,7,7,167,1169,Low,Low,1,0,0
2019-02-01,SKU_12,D,5,9,644,5796,Low,Low,1,0,0
2019-02-01,SKU_105,D,9,8,15,120,Low,Low,1,0,0
2019-02-01,SKU_106,D,7,9,17,153,Low,Low,1,0,0
2019-02-01,SKU_13,D,8,8,212,1696,Low,Low,1,0,0
2019-02-01,SKU_14,D,5,7,1109,7763,Low,Low,1,0,0
2019-02-01,SKU_15,D,5,7,124,868,Low,Low,1,0,0
2019-02-01,SKU_16,D,4,7,361,2527,Low,Low,1,0,0
2019-02-01,SKU_70,B,6,6,220,1320,Low,Low,1,0,0
2019-02-01,SKU_71,B,8,7,172,1204,Low,Low,1,0,0
2019-02-01,SKU_72,B,6,6,447,2682,Low,Low,1,0,0
2019-02-01,SKU_73,B,7,7,459,3213,Low,Low,1,0,0
2019-02-01,SKU_74,B,5,6,168,1008,Low,Low,1,0,0
2019-02-01,SKU_75,B,6,7,266,1862,Low,Low,1,0,0
2019-02-01,SKU_103,A,13,6,654,3924,Low,Low,1,0,0
2019-02-01,SKU_91,A,13,6,94,564,Low,Low,1,0,0
2019-02-01,SKU_17,F,7,15,10,150,Medium,Low,0,1,0
2019-02-01,SKU_80,F,6,13,76,988,Medium,Low,0,1,0
2019-02-01,SKU_76,F,6,13,179,2327,Medium,Low,0,1,0
2019-02-01,SKU_109,F,5,12,65,780,Medium,Low,0,1,0
2019-02-01,SKU_110,F,7,13,1,13,Medium,Low,0,1,0
2019-02-01,SKU_19,F,7,14,8,112,Medium,Low,0,1,0
2019-02-01,SKU_20,F,7,13,7,91,Medium,Low,0,1,0
2019-02-01,SKU_107,F,6,12,49,588,Medium,Low,0,1,0
2019-02-01,SKU_83,F,6,13,121,1573,Medium,Low,0,1,0
2019-02-01,SKU_77,F,6,13,378,4914,Medium,Low,0,1,0
2019-02-01,SKU_26,H,5,8,131,1048,Low,Low,1,0,0
2019-02-01,SKU_27,I,5,5,256,1280,Low,Low,1,0,0
2019-02-01,SKU_28,I,15,3,27,81,Low,Low,1,0,0
2019-02-01,SKU_29,I,5,8,52,416,Low,Low,1,0,0
2019-02-01,SKU_30,I,5,4,178,712,Low,Low,1,0,0
2019-02-01,SKU_31,I,10,3,27,81,Low,Low,1,0,0
2019-02-01,SKU_32,I,4,6,195,1170,Low,Low,1,0,0
2019-02-01,SKU_33,G,8,15,5,75,Medium,Low,0,1,0
2019-02-01,SKU_96,G,4,6,112,672,Low,Low,1,0,0
2019-02-01,SKU_92,G,4,7,144,1008,Low,Low,1,0,0
2019-02-01,SKU_97,J,4,10,78,780,Low,Low,1,0,0
2019-02-01,SKU_93,J,4,10,322,3220,Low,Low,1,0,0
2019-02-01,SKU_84,J,5,11,164,1804,Medium,Low,0,1,0
2019-02-01,SKU_85,J,5,11,245,2695,Medium,Low,0,1,0
2019-02-01,SKU_104,J,4,10,117,1170,Low,Low,1,0,0
2019-02-01,SKU_86,J,4,10,519,5190,Low,Low,1,0,0
2019-02-01,SKU_87,J,6,11,464,5104,Medium,Low,0,1,0
2019-02-01,SKU_78,J,6,11,826,9086,Medium,Low,0,1,0
2019-02-01,SKU_108,K,6,7,65,455,Low,Low,1,0,0
2019-02-01,SKU_100,K,6,8,111,888,Low,Low,1,0,0
2019-02-01,SKU_111,K,5,9,135,1215,Low,Low,1,0,0
2019-02-01,SKU_112,K,5,9,147,1323,Low,Low,1,0,0
2019-02-01,SKU_88,K,5,10,574,5740,Low,Low,1,0,0
2019-02-01,SKU_89,K,5,10,446,4460,Low,Low,1,0,0
2019-02-01,SKU_101,K,5,7,88,616,Low,Low,1,0,0
2019-02-01,SKU_102,K,5,7,145,1015,Low,Low,1,0,0
2019-02-01,SKU_48,L,40,9,132,1188,Low,Low,1,0,0
2019-02-01,SKU_68,M,40,8,3,24,Low,Low,1,0,0
2019-02-01,SKU_65,M,80,11,61,671,Medium,Low,0,1,0
2019-02-01,SKU_51,N,100,6,455,2730,Low,Low,1,0,0
2019-02-01,SKU_52,N,100,5,414,2070,Low,Low,1,0,0
2019-02-01,SKU_113,N,100,6,395,2370,Low,Low,1,0,0
2019-02-01,SKU_55,N,50,3,101,303,Low,Low,1,0,0
2019-03-01,SKU_79,A,6,3,4,12,Low,Low,1,0,0
2019-03-01,SKU_02,B,7,7,0,0,Low,Low,1,0,0
2019-03-01,SKU_03,B,7,6,42,252,Low,Low,1,0,0
2019-03-01,SKU_04,C,4,6,2,12,Low,Low,1,0,0
2019-03-01,SKU_05,C,6,8,21,168,Low,Low,1,0,0
2019-03-01,SKU_53,C,6,8,33,264,Low,Low,1,0,0
2019-03-01,SKU_54,C,5,8,33,264,Low,Low,1,0,0
2019-03-01,SKU_07,D,6,9,2290,20610,Low,High,1,0,0
2019-03-01,SKU_59,D,6,7,86,602,Low,Low,1,0,0
2019-03-01,SKU_08,D,7,8,1577,12616,Low,Medium,1,0,0
2019-03-01,SKU_60,D,8,7,60,420,Low,Low,1,0,0
2019-03-01,SKU_09,D,7,7,217,1519,Low,Low,1,0,0
2019-03-01,SKU_10,D,6,7,605,4235,Low,Low,1,0,0
2019-03-01,SKU_11,D,7,7,219,1533,Low,Low,1,0,0
2019-03-01,SKU_12,D,5,9,915,8235,Low,Low,1,0,0
2019-03-01,SKU_105,D,9,8,22,176,Low,Low,1,0,0
2019-03-01,SKU_106,D,7,9,25,225,Low,Low,1,0,0
2019-03-01,SKU_13,D,8,8,232,1856,Low,Low,1,0,0
2019-03-01,SKU_14,D,5,7,772,5404,Low,Low,1,0,0
2019-03-01,SKU_15,D,5,7,250,1750,Low,Low,1,0,0
2019-03-01,SKU_16,D,4,7,359,2513,Low,Low,1,0,0
2019-03-01,SKU_70,B,6,6,77,462,Low,Low,1,0,0
2019-03-01,SKU_71,B,8,7,266,1862,Low,Low,1,0,0
2019-03-01,SKU_72,B,6,6,125,750,Low,Low,1,0,0
2019-03-01,SKU_73,B,7,7,583,4081,Low,Low,1,0,0
2019-03-01,SKU_74,B,5,6,100,600,Low,Low,1,0,0
2019-03-01,SKU_75,B,6,7,225,1575,Low,Low,1,0,0
2019-03-01,SKU_103,A,13,6,732,4392,Low,Low,1,0,0
2019-03-01,SKU_91,A,13,6,196,1176,Low,Low,1,0,0
2019-03-01,SKU_17,F,7,15,0,0,Medium,Low,0,1,0
2019-03-01,SKU_80,F,6,13,69,897,Medium,Low,0,1,0
2019-03-01,SKU_76,F,6,13,214,2782,Medium,Low,0,1,0
2019-03-01,SKU_109,F,5,12,8,96,Medium,Low,0,1,0
2019-03-01,SKU_19,F,7,14,18,252,Medium,Low,0,1,0
2019-03-01,SKU_20,F,7,13,2,26,Medium,Low,0,1,0
2019-03-01,SKU_107,F,6,12,152,1824,Medium,Low,0,1,0
2019-03-01,SKU_83,F,6,13,178,2314,Medium,Low,0,1,0
2019-03-01,SKU_77,F,6,13,434,5642,Medium,Low,0,1,0
2019-03-01,SKU_58,G,8,11,7,77,Medium,Low,0,1,0
2019-03-01,SKU_26,H,5,8,105,840,Low,Low,1,0,0
2019-03-01,SKU_27,I,5,5,263,1315,Low,Low,1,0,0
2019-03-01,SKU_114,I,5,4,103,412,Low,Low,1,0,0
2019-03-01,SKU_28,I,15,3,29,87,Low,Low,1,0,0
2019-03-01,SKU_29,I,5,8,66,528,Low,Low,1,0,0
2019-03-01,SKU_30,I,5,4,171,684,Low,Low,1,0,0
2019-03-01,SKU_31,I,10,3,19,57,Low,Low,1,0,0
2019-03-01,SKU_32,I,4,6,234,1404,Low,Low,1,0,0
2019-03-01,SKU_115,I,4,5,51,255,Low,Low,1,0,0
2019-03-01,SKU_33,G,8,15,7,105,Medium,Low,0,1,0
2019-03-01,SKU_96,G,4,6,102,612,Low,Low,1,0,0
2019-03-01,SKU_92,G,4,7,153,1071,Low,Low,1,0,0
2019-03-01,SKU_97,J,4,10,77,770,Low,Low,1,0,0
2019-03-01,SKU_98,J,4,8,1,8,Low,Low,1,0,0
2019-03-01,SKU_93,J,4,10,280,2800,Low,Low,1,0,0
2019-03-01,SKU_84,J,5,11,175,1925,Medium,Low,0,1,0
2019-03-01,SKU_85,J,5,11,257,2827,Medium,Low,0,1,0
2019-03-01,SKU_104,J,4,10,145,1450,Low,Low,1,0,0
2019-03-01,SKU_86,J,4,10,512,5120,Low,Low,1,0,0
2019-03-01,SKU_87,J,6,11,372,4092,Medium,Low,0,1,0
2019-03-01,SKU_78,J,6,11,664,7304,Medium,Low,0,1,0
2019-03-01,SKU_108,K,6,7,133,931,Low,Low,1,0,0
2019-03-01,SKU_100,K,6,8,155,1240,Low,Low,1,0,0
2019-03-01,SKU_111,K,5,9,192,1728,Low,Low,1,0,0
2019-03-01,SKU_112,K,5,9,130,1170,Low,Low,1,0,0
